chr16,70100836,70105223,f79a7997-7810-4032-9f1e-6ccf2d1f7a31,44,+
chr15,74324390,74327963,6066eccd-d37f-4082-bd77-fb993d0c7577,60,+
chrX,31937640,31938742,d5c9d98b-40ac-434e-b84b-5603aee39034,60,-
chr4,110563607,110564884,308538e6-5fe1-40d4-b049-ff57a17d23e0,60,-
chr5,3092514,3096654,1df21fee-0703-4cdf-80a8-10ce48a3cff1,60,+
chr8,89073287,89075929,3aa90073-bb81-48b6-a181-1b3639fe274a,60,-
chr10,55869593,55871478,cd096e11-ce67-4e5b-be3e-e392ea3d6f3d,60,+
chr17,36317127,36317359,43d59f0e-01e5-45ec-a388-837e767f8c9e,8,-
chr17,34662095,34662327,43d59f0e-01e5-45ec-a388-837e767f8c9e,0,-
chr17,34560532,34560764,43d59f0e-01e5-45ec-a388-837e767f8c9e,0,-
chr17,60307459,60307691,43d59f0e-01e5-45ec-a388-837e767f8c9e,0,-
chr13,60455545,60457256,58e099a5-458f-427d-9f9b-571f2547ebc2,60,+
chr12,7114677,7115146,d738dfe4-e39f-4d29-a3c4-6ec9e8b3cf94,56,-
chr2,188239412,188246105,8246b651-a231-4888-a541-b4817d05dc60,60,+
chr8,39133581,39140936,441b1553-59f9-4e18-bf3b-b79657f15cb5,60,+
chr6,148579576,148581125,1d078878-32e5-4a6b-8284-3a796e3081e7,60,+
chr7,38358153,38358552,1d078878-32e5-4a6b-8284-3a796e3081e7,60,+
chr10,80882468,80883262,5ed6e3c5-b830-46a4-8dc4-366c59b4982e,60,+
chr16,32641003,32643768,250abeb9-b52a-4db7-8e48-a2b10b1a738c,60,-
chr2,92322393,92322874,0e96366b-a9af-42e3-8edb-5945af9f8b7a,1,+
chr2,92319673,92320154,0e96366b-a9af-42e3-8edb-5945af9f8b7a,0,+
chr2,92318993,92319474,0e96366b-a9af-42e3-8edb-5945af9f8b7a,0,+
chr2,92313390,92313871,0e96366b-a9af-42e3-8edb-5945af9f8b7a,0,+
chr2,92310165,92310646,0e96366b-a9af-42e3-8edb-5945af9f8b7a,0,+
chr2,92308809,92309285,0e96366b-a9af-42e3-8edb-5945af9f8b7a,0,+
chr3,182984091,182986477,77325967-7fee-4468-8ee2-45c5db842b61,60,+
chrX,86504656,86505634,ba732bcf-6b10-4ebd-95ca-337ba0f06d26,22,-
chr21,32568166,32581636,730050c8-6cc9-4ef7-ba78-be5e4f79478a,60,-
chr7,32631474,32635398,f123d84f-4191-4548-b8f9-7c0d7ee979b5,60,-
chr10,83975364,83978057,7908740f-4666-4835-a4be-42a56864fac2,60,+
chr11,57917796,57919827,3c122083-a788-43b5-ad9d-e34b1ddac94b,60,+
chr7,68029393,68029982,e98c199c-a65f-49bf-9103-f217fa22c2ca,60,+
chr4,77493681,77493852,e98c199c-a65f-49bf-9103-f217fa22c2ca,60,+
chr12,21926517,21928105,ea938b5c-3c53-485d-ac09-a665c437dd04,60,+
chr12,78133366,78135459,e8bb0580-79b7-4f55-adbd-b6cd1e7d6e05,60,+
chr9,26785557,26786506,e8bb0580-79b7-4f55-adbd-b6cd1e7d6e05,60,+
chr8,129094023,129094366,6325450e-36f0-4503-9a5d-3f040beb5b18,60,+
chr18,39048487,39068417,88dd6b85-b070-469c-860d-ca09de66a0c0,60,-
chrX,138290420,138291635,2bf8045f-b9dd-4540-8370-9f088d60b5f1,60,+
chr1,71375380,71377331,ce7f7801-abb3-4555-a819-b9fb10b92e19,60,+
chr6,22172571,22180753,7bb79675-f27b-4394-bc31-8f6a39b85528,60,-
chr11,93130457,93131231,7bb79675-f27b-4394-bc31-8f6a39b85528,60,+
chr11,79293336,79293731,7bb79675-f27b-4394-bc31-8f6a39b85528,60,-
chr15,45333061,45333440,7bb79675-f27b-4394-bc31-8f6a39b85528,7,-
chr15,45141750,45142050,7bb79675-f27b-4394-bc31-8f6a39b85528,0,+
chrX,153119492,153130757,a1d76ea1-359a-455b-9172-e538504128ef,60,+
chr16,51510924,51513607,b2254de8-3786-4e5d-9eea-fbc9906d2a0d,53,-
chr4,30503787,30505925,e333c104-a278-4c65-adad-a6aa1a8e7c07,60,+
chr5,124277004,124278008,0e63679b-04ca-4b80-91d6-1ddb7121ae9a,60,-
chr10,76055791,76056648,0e63679b-04ca-4b80-91d6-1ddb7121ae9a,60,+
chr4,174814657,174817489,1f94bbc3-ce84-40c8-b3e7-72569efc7b6b,60,+
chr5,4701323,4705158,969a6142-7611-44d6-a4aa-fe7b7277b1e8,60,-
chr7,108397407,108398072,687db183-1261-408e-800b-5fc30658334f,60,+
chr14,66846480,66847684,cf9c11c4-b08e-4207-85d4-4237ce02f830,60,+
chr11,60284356,60285466,a617988e-f58d-4772-87c5-3f13b9678a5f,60,+
chrX,101752909,101754514,531333b2-4b93-4587-895f-a4bed3da044b,60,-
chr14,62442709,62443749,531333b2-4b93-4587-895f-a4bed3da044b,59,+
chr4,8770649,8771925,3e11da5b-ded7-4491-ba48-abcd121ddc48,60,+
chr1,219664824,219668107,bd11eba7-8955-4260-a600-d5ae24ddf96e,60,-
chr1,146394005,146394367,affe56ce-039f-4d43-b37c-1c029902d08d,0,+
chr1,144613783,144614145,affe56ce-039f-4d43-b37c-1c029902d08d,0,+
chr1,147600261,147600623,affe56ce-039f-4d43-b37c-1c029902d08d,0,-
chr1,148738386,148738748,affe56ce-039f-4d43-b37c-1c029902d08d,0,+
chr1,146058424,146058786,affe56ce-039f-4d43-b37c-1c029902d08d,0,-
chr1,148347741,148348103,affe56ce-039f-4d43-b37c-1c029902d08d,0,-
chr7,82748386,82752634,768d4f44-614e-42a3-9e2d-08981050f62c,60,+
chr14,50201826,50206616,22e187b0-cf92-4a6d-9b23-f47624d598a2,60,-
chr3,72374747,72378627,7f2dae9b-c299-4fd1-a780-90b2922c4503,60,-
chr10,87290408,87312651,b1b67945-586b-4006-ab37-843faf0628bc,60,+
chr10,54965710,54980113,541bc525-909f-4840-9ea1-80ec5fc6de5a,60,+
