chrM,0,7831,16b344b6-8f98-4b17-b4c8-72f0a6b21518,60,+
chrM,0,7831,cb1d8021-0231-45a4-b672-df933421bca8,60,+
chrM,0,7825,d25e3613-933d-4423-a840-901def748227,60,+
chrM,0,7797,8501a453-730b-4779-8b69-0f0d3c894a0e,60,+
chrM,0,7820,42381d06-78bf-4b77-ab43-fd413eb130ba,60,+
chrM,0,7831,a2d437b7-a093-41db-a89b-d8fc49b0515e,60,+
chrM,0,7784,c23fdc5e-1b42-407b-a6d8-1ac611b80c03,60,+
chrM,0,7826,8730393b-b296-4368-b24c-c723f5031e16,60,+
chrM,0,4073,d00fb45b-d670-4938-91ea-4c06b9858d09,60,+
chrM,0,7821,0305896a-9f3f-42c3-94b7-5f7a65d4da92,60,+
chrM,0,7651,79936435-4fff-4e1f-9cf0-659d92eed3c7,60,+
chrM,0,7828,6091ef46-0830-4cb4-8fd1-5be7e0570e10,60,+
chrM,0,7831,4548eb4f-f5c8-4dc2-8312-343b4f294688,60,+
chrM,0,7826,6607df38-a21b-4aa9-bb7f-e89e3fca1322,60,+
chrM,0,7757,14ad9ae6-079b-4deb-b5fb-cf472bb3aafa,60,+
chrM,0,7831,49646e98-e5a8-4fb1-be20-7a7fd40dc8a2,60,+
chrM,0,7831,f55cccaf-0d2b-4baf-b51d-b5968b4d6682,60,+
chrM,0,7831,f8004546-cd7e-4517-887f-c86a18f6fb0b,60,+
chrM,0,7831,848ece3c-8ee8-4636-8624-c13f8733b9fb,60,+
chrM,0,7831,7ba364b5-7891-4e02-b654-81b9a734b6fd,60,+
chrM,0,7826,70d9e9c1-d5a5-4685-b606-df5071630e7a,60,+
chrM,0,7830,188a33ed-41d3-4446-9093-5a6f9fe532ea,60,+
chrM,0,12002,21efaf11-161a-4609-bba6-30a6994ff11c,60,+
chrM,0,7831,952ee93e-8738-4a03-b1b5-5919d81e0281,60,+
chrM,0,7831,76fa0148-4e5b-48e1-be80-2af38edbeab8,60,+
chrM,0,7826,88b6488d-da99-4952-8ce1-6e75f311a235,60,+
chrM,0,7831,e46b8526-496b-41cd-926c-a4b00f8db626,60,+
chrM,0,7831,38268067-1c28-453e-851c-ed94affcc927,60,+
chrM,0,7825,bb399cbe-517b-4159-9034-8241073a2342,60,+
chrM,0,7828,3b21c806-3cad-426e-9cfc-9b41641c2ded,60,+
chrM,0,7830,cb3aaec9-d80b-4c38-b98b-7fa64021525e,60,+
chrM,0,7831,7a6f44b6-4f03-4071-b7c1-cee068c15cff,60,+
chrM,0,7831,3e1a311a-e3b6-410b-a980-9790770601da,60,+
chrM,0,7831,af67a93b-29a5-4917-b0bf-4fa57cdb3f61,60,+
chrM,0,7821,6b0c53ae-7e70-487c-a78d-f1407fcc8440,60,+
chrM,0,7831,27b19f85-0c79-41d6-a56d-6413d6fcf3db,60,+
chrM,0,14598,bd1e2d68-9486-494a-a0c4-b7f71c24bc94,60,+
chrM,0,7830,34e3465e-9647-4272-b1d1-5ccfc0df0496,60,+
chrM,0,7831,4c921698-ba53-4bba-9803-456ea7f33bda,60,+
chrM,0,7826,dc2d2f98-1a15-42c8-b31e-304f49e50600,60,+
chrM,0,7831,3555a3fc-eb9d-4668-91e8-d2f40189c1d0,60,+
chrM,0,7814,ff78e5b5-1438-4ce3-8503-87cccf410eb3,60,+
chrM,0,7821,3d36b5b0-2c23-4e39-99b2-8478094ee61b,60,+
chrM,0,7831,0d48ac20-09bf-4a5f-8e65-680d3a7e458f,60,+
chrM,0,4926,5ebf5fb1-8d7f-44c2-a8e0-45ed8d4e892e,60,+
chrM,0,7826,2ed19055-e75c-4831-b419-a17f3d290554,60,+
chrM,0,7830,8fbc743d-0827-4ef0-9bb5-956a8c7b6e79,60,+
chrM,0,7831,04ed0ebc-a116-41f0-bbfb-c6515e511768,60,+
chrM,0,7826,66f02860-57d2-4e51-be7b-f46437ea5c05,60,+
chrM,0,7814,2b4f6b94-c186-415e-957c-ea70704fc266,60,+
chrM,0,7831,561a305c-1124-4164-ba55-9a687480ba36,60,+
chrM,0,7831,9f797b8e-54dd-4b21-9fde-4f6043bed038,60,+
chrM,0,7831,3a4227da-7efe-43ed-bf74-56b0961c2b16,60,+
chrM,0,7826,30a862df-db7a-42ac-ad9e-52cb96fcbbce,60,+
chrM,0,7830,a7dbb1a8-d6c8-4604-8e20-49847164ec2d,60,+
chrM,0,16571,5c0486d0-f65f-4470-ac1a-f38f27f66aee,60,+
chrM,0,7791,5c0486d0-f65f-4470-ac1a-f38f27f66aee,60,+
chrM,0,7831,bb54d603-cedf-4fd7-a4ef-6835d8375048,60,+
chrM,0,7831,05ca27e1-3e7a-402a-98fa-f6c9034140f4,60,+
chrM,0,7831,7193a242-e6b0-42bf-ac78-7a0c27e4b25c,60,+
chrM,0,7827,d27e4c79-5d16-4c28-a5e1-bb71bc6ed391,60,+
chrM,0,7831,16963db7-4af3-406c-8b46-b15f02cc3b3d,60,+
chrM,0,7830,58d17c8f-438a-41df-a7a1-04554a40afeb,60,+
chrM,0,7826,4895463b-dfe6-4188-affa-8867694450d2,60,+
chrM,0,7826,eb243f41-9858-4b50-923e-1b779a79f0d7,60,+
chrM,0,7830,ad807af4-c6e8-4232-ad36-809976fbd7a6,60,+
chrM,0,7831,f1874e10-6cc5-4172-af23-1e36289d7e87,60,+
chrM,0,7814,3a7f833f-6261-41f2-963a-8f78b57709af,60,+
chrM,0,7831,7374e9eb-6aaa-4de8-ad5b-c6cf859e1071,60,+
chrM,0,3717,d461099a-8d43-4441-93c6-e29c63084391,60,+
chrM,0,7826,0f4a29c9-3df2-4b83-a22c-ba43291386a0,60,+
chrM,0,7831,87599be0-70e9-4ba6-bceb-b8bc9a6c3783,60,+
chrM,0,7826,450f12a7-0478-45e5-b7f4-ab8c6b93436e,60,+
chrM,0,7825,a97edca8-3d86-4fb0-8499-86187d43ab8c,60,+
chrM,0,5889,85cbc011-d318-4fb7-8d05-e4a69959a744,60,+
chrM,0,7826,000cb1d6-3f15-4982-971e-52124b9e6e75,60,+
chrM,0,7828,5046a564-0432-4380-9535-342a0f8e6378,60,+
chrM,0,7827,80521c65-aa23-4398-9d53-092b88080a16,60,+
chrM,0,7826,7ba672ec-d0a6-4600-b3ee-c8cf51d77ea5,60,+
chrM,0,7827,d1b1d220-09b3-4c17-98fe-acc816d17dd6,60,+
chrM,0,7825,50c922a9-865e-4405-9d58-a92ddf7dd87f,60,+
chrM,0,7831,09a0de62-c83a-4493-a875-b9a2494fd4a7,60,+
chrM,0,7830,8507bc90-0727-4a13-91d0-552016083a87,60,+
chrM,0,7831,a67a82f7-df02-48c2-80ff-90e3f320e373,60,+
chrM,0,7831,9994b3ce-9dae-4bd9-a2f8-fff82d65c5ec,60,+
chrM,0,7828,6b6c74be-99d9-4ac5-a78d-5b3a707ad041,60,+
chrM,0,7830,063be5dc-08fa-4b48-bb8b-c2c37a9805a1,60,+
chrM,0,7808,4bfa2485-d23d-4761-b286-5553f7cadbd0,60,+
chrM,0,7831,d4d7b05b-ad8b-4497-857e-8745432901c3,60,+
chrM,0,7830,9b72affe-5e24-4323-adf4-5216d5237dd3,60,+
chrM,0,3388,b1b30ac3-80e3-439b-b1f5-423ea3094552,60,+
chrM,0,7821,86f389d0-5fcd-4a0b-a2ae-591aebab1bf0,60,+
chrM,0,7831,402fa68f-b92a-4d56-bb04-69f4e98ae300,60,+
chrM,0,7831,8985f6c1-6851-4b09-b4dc-062bb0fe9124,60,+
chrM,0,7830,603b436f-68ee-4630-81ba-5c91fe493a1d,60,+
chrM,0,7814,9e3dbe9e-3011-4629-b372-2f70f56da173,60,+
chrM,0,7826,94c87614-0cf1-4102-a683-72b2c323e1f8,60,+
chrM,0,7818,64ce881e-ceee-4ba6-b62b-79ff2bce6efe,60,+
chrM,0,7527,c892723e-dea8-4f14-a01e-69ecd42b472d,60,+
chrM,0,7810,55aa1cc3-cd87-4a13-8792-717f074e119e,60,+
chrM,0,14598,dfd0e016-2ddd-401d-9897-4f6a28afd9fe,60,+
chrM,0,7831,360c0fb3-5efa-400a-b795-77a3736d0e88,60,+
chrM,0,7831,2990fddb-4194-4044-912d-16287ea60479,60,+
chrM,0,7814,02126531-e9d7-43c1-b2db-dce62a8b259e,60,+
chrM,0,7830,503038be-525c-4311-98ec-08c12d9af7a4,60,+
chrM,0,7831,27d0ab90-ab43-4390-9597-ca27bca4741e,60,+
chrM,0,7825,a38594b6-2808-4b32-b0f3-a50d1c36baeb,60,+
chrM,0,7831,3b9779c5-f24c-43a6-b1aa-ed0a4b8888a0,60,+
chrM,0,7831,bebe5e6c-c2a6-4bb2-81eb-cc32e834566c,60,+
chrM,0,7823,1aefa48e-91b0-4d65-b71e-8bce6ee4a834,60,+
chrM,0,7830,a77ee888-a888-402c-935f-92ce0da4a93a,60,+
chrM,0,1338,6bd2310b-cae0-4517-b680-77016a7d7540,60,+
chrM,0,7830,9c911f74-c8fb-430e-a40d-ba51e976e55e,60,+
chrM,0,7694,f7e94314-16b6-4366-a8a8-b98133b264ca,60,+
chrM,0,7831,1252585a-b82a-463b-a5bc-1b584189496d,60,+
chrM,0,7826,210ebfdd-a208-4432-8f21-06f0d4c249c1,60,+
chrM,0,7831,df5af64c-2983-4739-8cc7-584400a09aab,60,+
chrM,0,7831,64eeea9c-60c6-4fcc-a002-6d2225707d93,60,+
chrM,0,7831,046afd34-5201-43ba-baea-98f6d3b2455b,60,+
chrM,0,7826,770d806d-c7a3-418c-a77f-1e8bbd1340f7,60,+
chrM,0,7814,e6e14797-0aca-4357-9306-d5fa5cbd3417,60,+
chrM,0,7831,315ffb50-25e7-4218-ae7a-5f6edfe2d2fc,60,+
chrM,0,7831,e546377b-22b0-4510-99df-46a6a8d80112,60,+
chrM,0,7823,81aaf2ee-b19a-4fb1-a609-aa1ce12f63e3,60,+
chrM,0,7830,640b341c-3932-4d74-a527-ef06c255d2ec,60,+
chrM,0,7826,caf9dbf3-ebef-4bde-8971-c2838177bc7f,60,+
chrM,0,7826,d4bbeabe-6c17-4aef-af38-4ad95819247b,60,+
chrM,0,7826,16481749-c891-4ae7-a365-d197e18d9452,60,+
chrM,0,7831,57fc6489-71d0-4442-8195-074b67d696ea,60,+
chrM,0,7831,c470370d-1b27-4bfb-b43c-bdb2acb82391,60,+
chrM,0,7449,5a7a667d-4fbd-40b9-bfe8-ca0a8219eb75,60,+
chrM,0,7379,dad2e8ee-49f8-4344-98cb-64b0e9d827a9,60,+
chrM,0,7831,e8d6e24a-7a3c-4784-9276-bed0ca209398,60,+
chrM,0,7830,d42ca727-c29b-4f9d-8335-85fded75a3da,60,+
chrM,0,7814,ba7435b5-522a-41ad-994b-e24de3b80031,60,+
chrM,0,14588,f40f5bea-8299-4d57-b330-58c749a0ca6b,60,+
chrM,0,7822,dd499853-747a-4508-8270-b3c12ae95e12,60,+
chrM,0,7826,3509fa85-f2fe-4082-b555-05ab23696e8b,60,+
chrM,0,6111,b37b6534-e744-47e8-b6c1-86a5f95c4a3b,60,+
chrM,0,7831,5220b2f9-a06a-4195-9a08-f57db2c5525c,60,+
chrM,0,7821,a9b11efa-4773-44b6-8eb2-9f465d90e30a,60,+
chrM,0,7822,de894212-3db8-4a7b-9d92-6f95282cd3e8,60,+
chrM,0,7830,33dc6bd9-11b3-4805-bff3-ec749a29a307,60,+
chrM,0,7831,7d634a2e-358e-4e49-8af9-947ee17d82a3,60,+
chrM,0,7822,56cc4d40-aae0-4680-a367-cf63ed276474,60,+
chrM,0,7558,852cfc14-56ea-44e6-9c8a-8586cd9f46a7,60,+
chrM,0,7757,a8c6a63f-7af2-41b0-aff2-ddcd1f1eb150,60,+
chrM,0,7831,5d46311b-2263-43f8-89d4-b42e20e85940,60,+
chrM,0,7826,b97bba6c-eda2-408f-a186-d7d218efd0ac,60,+
chrM,0,7831,c1fdf003-39e1-4471-a03d-fd86dc619899,60,+
chrM,0,7831,84d54d7f-2ffb-41b9-a77d-4fc64f18ff84,60,+
chrM,0,7826,9b766189-ed6a-4ec3-9558-26aaf364ba7c,60,+
chrM,0,7817,417e58e0-8415-499c-83df-151e27bd5f68,60,+
chrM,0,7831,8354e285-4ba6-42e3-bdb7-496321377092,60,+
chrM,0,7831,b6203a16-6c7d-4616-a2e4-7bee495f3562,60,+
chrM,0,7831,350a412f-2709-4f80-ae82-f950fe0e9a26,60,+
chrM,0,7831,e2e06360-8f1a-4869-89ec-feecaef2cf36,60,+
chrM,0,7831,6c02cfc1-6a1d-4a3b-87e1-6c56a5c090b8,60,+
chrM,0,7831,a765083d-9c99-4cd2-a3e6-1fd2242d9f79,60,+
