chr11,110433956,110434530,62a9a8ed-fea5-465a-af93-23fe88830594,60,-
chr2,38223115,38226790,1d339841-6614-4123-ab66-f0ff2fec6cf0,60,+
chr21,26028665,26028876,f6b45464-7fff-48a1-bc64-948a21086f34,21,+
chr21,35890011,35891583,3f626d12-2041-4c6e-abbc-ba6febdfcfef,60,-
chr4,6229303,6234097,5d893686-bb76-465a-9b20-3b139a23eec1,60,-
chrX,40794690,40796981,0f36ad66-bc32-434c-a5e1-daaff07058b4,60,+
chr5,103377586,103378128,0f36ad66-bc32-434c-a5e1-daaff07058b4,60,+
chr17,39434979,39435161,0f36ad66-bc32-434c-a5e1-daaff07058b4,60,+
chr10,42389717,42392406,3b0a17b2-0c29-4c23-96a6-d10633134052,14,+
chr11,16737499,16739554,3b0a17b2-0c29-4c23-96a6-d10633134052,60,+
chr10,42384238,42386775,3b0a17b2-0c29-4c23-96a6-d10633134052,0,+
chr10,42596702,42598639,3b0a17b2-0c29-4c23-96a6-d10633134052,0,+
chr10,42391452,42394032,3b0a17b2-0c29-4c23-96a6-d10633134052,0,+
chr10,42387439,42390382,3b0a17b2-0c29-4c23-96a6-d10633134052,0,+
chr7,158754121,158754982,85da8236-41ce-4202-98e8-c2e301216f08,60,+
chr10,90070089,90070562,85da8236-41ce-4202-98e8-c2e301216f08,60,-
chr13,57511893,57512817,85ae95de-166e-4d2e-8b20-203e52424fe2,60,-
chr20,17695868,17696321,85ae95de-166e-4d2e-8b20-203e52424fe2,60,+
chr5,30240381,30242529,2a74067e-f00b-47bd-8fb6-24c0a481c2c9,60,+
chr1,220762973,220764933,145f271a-71ad-4fe9-8f82-9da8ace7a093,60,-
chr1,220758736,220760659,145f271a-71ad-4fe9-8f82-9da8ace7a093,60,-
chr7,91333063,91335930,7f983d9b-e72f-4c11-92b4-76df73b9c9d2,60,-
chr9,3663617,3673567,ec28413a-9228-4178-9750-a4ec40b0f9c0,60,-
chr10,68646010,68647249,fd7b49ae-13da-4e41-94b3-c0cf8bce5557,60,+
chr1,246334737,246338639,29765952-926f-4b7c-b920-bc7409597eb8,60,+
chr10,86854796,86855526,246b8612-e7a2-4a8a-9765-679c9714b35c,60,+
chr4,18456975,18458483,2cf0bd5c-ebe7-4ab0-93b3-ab00a890c7a5,60,-
chr10,24636725,24639700,eea06ce5-189b-4bb0-9039-061389efa75e,17,+
chrX,41520280,41528450,92754ed6-9a7a-413d-975c-557c37d220e0,60,-
chr13,98180489,98181002,bff63dbb-ced3-4bfa-89f2-37134e468c5f,60,+
chr10,85986896,85988242,8dcd53e8-259e-40d4-b6c4-bfe8fd9c43c4,60,-
chr14,101010593,101011598,dfd2d009-b05c-434b-adbc-3cd697ba3bc3,60,-
chr11,64433060,64433767,9bc5413b-613e-4ac6-ab57-336d35154938,60,-
chr10,38003212,38009462,de2a62ce-57e5-456d-9835-68f8312ac5cf,60,-
chr14,27481748,27483155,163bec0a-ebe3-4050-aca7-cbe0e1c4d520,60,+
chr18,106103,109802,f876e5b4-2900-498e-88f8-f053d2e8d21f,60,-
chr18,110993,112515,f876e5b4-2900-498e-88f8-f053d2e8d21f,60,-
chr3,188700139,188702291,4fc11b9e-850d-4113-9660-87668d67bcfe,60,-
chr17,67549046,67549634,d7dcb1d8-cba1-4d76-a895-67af6e94e805,60,-
chr3,188734945,188735466,d7dcb1d8-cba1-4d76-a895-67af6e94e805,4,+
chr14,29786325,29786639,d7dcb1d8-cba1-4d76-a895-67af6e94e805,60,-
chr10,20274350,20277197,0786ef2d-38be-4e75-9bd9-61576cc5e1f8,60,-
chr7,128596845,128598143,ccef4c11-8ec5-4ade-afaa-41bf3b0768e1,60,+
chr12,64119452,64129620,1b3dbdb3-bf1e-4423-91c0-9c67756d2365,60,-
chr5,39245606,39246436,8a879195-ed99-49f3-86f3-2f1e1f7ef22a,60,-
chr14,52532105,52533351,184573b5-83a7-4bd3-a788-9ae733fd833e,52,+
chr1,166904836,166905041,e6a6f48d-e4d6-4bf2-9a92-d30ffbfc28bc,60,+
chr3,8747772,8747966,e6a6f48d-e4d6-4bf2-9a92-d30ffbfc28bc,46,+
chr8,38288977,38292552,6211280c-492a-4ef7-b30b-d4a6dc3c07c0,60,+
chr14,74682631,74683785,30b87ac6-ebe9-4f79-bd10-fb63835b914c,60,+
chr7,68197185,68199767,2ce4c1cd-4ee4-4973-bc95-006106322a7e,60,-
chr5,109087922,109088399,ce362572-dc24-4ae1-9331-826e9adf06a9,60,-
chr9,3398686,3398918,83d6df9b-c56f-466a-81af-76840bfc1caf,37,+
chr13,96157699,96157930,83d6df9b-c56f-466a-81af-76840bfc1caf,22,-
chr17,22261326,22262552,b943e855-039a-423d-8dac-65394ecdc5bc,1,-
chr11,51568775,51570002,b943e855-039a-423d-8dac-65394ecdc5bc,0,+
chr1,121355832,121357057,b943e855-039a-423d-8dac-65394ecdc5bc,0,+
chr11,51571159,51572386,b943e855-039a-423d-8dac-65394ecdc5bc,0,+
chrX,58560184,58561379,b943e855-039a-423d-8dac-65394ecdc5bc,0,+
chrX,58565123,58566344,b943e855-039a-423d-8dac-65394ecdc5bc,0,+
chr18,5081349,5082380,793b3f39-203e-474f-8411-541cc611523e,60,-
chr12,109274022,109274419,e7abe3c9-f75f-4673-b4a5-146836f3eb30,60,+
chr11,7023086,7026631,37e18717-31a3-4f56-b1f4-476e0cd51507,60,-
chrX,88723119,88724242,4d1890de-5b31-489a-81ee-e75d494059cc,51,-
chrY,2992358,2993484,4d1890de-5b31-489a-81ee-e75d494059cc,0,-
chr11,115226365,115227474,604f4678-9038-411b-8cda-4c33ce7549a1,60,-
chr11,115226530,115227038,604f4678-9038-411b-8cda-4c33ce7549a1,3,+
chr2,86283184,86341958,43e98b2b-3275-478e-a769-d4b2c7c69455,60,-
chr10,122020164,122022824,9408b64c-7de3-4001-a1b3-e701c7e51c4b,60,-
chr4,44573118,44573219,9408b64c-7de3-4001-a1b3-e701c7e51c4b,10,+
chr13,82255747,82263010,f35f9ef0-45c4-4c16-a7af-25b276710717,60,-
chr21,42414144,42415270,233b7de5-3b5f-4a07-9e5e-503188d88f79,60,+
chrX,48396399,48401973,97b3c94c-0f7d-4dfd-974f-b01512d1f4f6,60,-
chr18,18518191,18518543,fc1c5c43-c12d-4935-8870-6c6a9cb16f19,13,-
chr8,43793219,43793570,fc1c5c43-c12d-4935-8870-6c6a9cb16f19,0,+
chr8,46848085,46848436,fc1c5c43-c12d-4935-8870-6c6a9cb16f19,0,+
chr9,66797043,66797394,fc1c5c43-c12d-4935-8870-6c6a9cb16f19,0,+
chr8,46846216,46846567,fc1c5c43-c12d-4935-8870-6c6a9cb16f19,0,+
chr8,46844348,46844699,fc1c5c43-c12d-4935-8870-6c6a9cb16f19,0,+
chr14,101726434,101727425,5c210eb9-485f-4cd0-bb63-5ea17cb70cba,60,-
chr6,26649643,26653015,3930e8db-5a42-4e20-999c-e2213465e2ae,60,-
chr18,21542391,21542709,b097b324-5fc4-40ad-ada9-6e7bd672d211,34,-
chr13,96579975,96582215,0ade4b6c-ce86-4aba-bf69-bd89ebb144ba,60,+
chr18,21406328,21408750,b62899a4-151e-4c61-979b-a4c580fed172,60,-
chr1,244855346,244856376,78931b62-15d5-4fb5-b26c-8a70199ee68d,60,-
chr6,120472538,120474229,2b2ddf92-3dc5-430c-acef-fca01e19ac00,60,+
chr17,22244506,22262804,a7175621-e340-4383-8cc9-6d681452b816,24,+
chr17,22244564,22263006,a7175621-e340-4383-8cc9-6d681452b816,0,+
chr17,22241551,22262830,a7175621-e340-4383-8cc9-6d681452b816,60,+
chr17,22241551,22262970,a7175621-e340-4383-8cc9-6d681452b816,0,+
chr17,22244520,22262999,a7175621-e340-4383-8cc9-6d681452b816,0,+
chr17,22244530,22260908,a7175621-e340-4383-8cc9-6d681452b816,0,+
chr17,22244290,22263006,a7175621-e340-4383-8cc9-6d681452b816,60,+
